Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
Tenía una mano de hierro.,Tenía una mano lastimada.,mano,False,0.15078872442245483,4,8,8,0,109850880
Tenía una mano de hierro.,Tenía una mano arrugada.,mano,False,0.1372327208518982,4,8,8,0,109850880
Tenía una mano de hierro.,Tenía una mano sudada.,mano,False,0.12365758419036865,4,8,8,0,109850880
Tenía una mano dura.,Tenía una mano lastimada.,mano,False,0.1612209677696228,4,7,8,1,109850880
Tenía una mano dura.,Tenía una mano arrugada.,mano,False,0.15559327602386475,4,7,8,1,109850880
Tenía una mano dura.,Tenía una mano sudada.,mano,False,0.14817005395889282,4,7,8,1,109850880
Tenía una mano lastimada.,Tenía una mano arrugada.,mano,True,0.03344273567199707,4,8,8,0,109850880
Tenía una mano lastimada.,Tenía una mano sudada.,mano,True,0.045550405979156494,4,8,8,0,109850880
Tenía una mano arrugada.,Tenía una mano sudada.,mano,True,0.026817619800567627,4,8,8,0,109850880
Tenía una muñeca fracturada.,Tenía una muñeca lesionada.,muñeca,True,0.049837470054626465,4,8,8,0,109850880
Tenía una muñeca fracturada.,Tenía una muñeca preciosa.,muñeca,False,0.12863993644714355,4,8,7,1,109850880
Tenía una muñeca fracturada.,Tenía una muñeca plástica.,muñeca,False,0.07987838983535767,4,8,8,0,109850880
Tenía una muñeca lesionada.,Tenía una muñeca preciosa.,muñeca,False,0.07203519344329834,4,8,7,1,109850880
Tenía una muñeca lesionada.,Tenía una muñeca plástica.,muñeca,False,0.043491363525390625,4,8,8,0,109850880
Tenía una muñeca preciosa.,Tenía una muñeca plástica.,muñeca,True,0.0409199595451355,4,7,8,1,109850880
Era una naranja jugosa.,Era una naranja madura.,naranja,True,0.0441434383392334,4,8,7,1,109850880
Era una naranja jugosa.,Era un naranja oscuro.,naranja,False,0.11412090063095093,4,8,7,1,109850880
Era una naranja jugosa.,Era un naranja brillante.,naranja,False,0.12632524967193604,4,8,7,1,109850880
Era una naranja madura.,Era un naranja oscuro.,naranja,False,0.08567923307418823,4,7,7,0,109850880
Era una naranja madura.,Era un naranja brillante.,naranja,False,0.09890425205230713,4,7,7,0,109850880
Era un naranja oscuro.,Era un naranja brillante.,naranja,True,0.03104543685913086,4,7,7,0,109850880
Era una nave de madera.,Era una nave marítima.,nave,True,0.17189574241638184,4,8,7,1,109850880
Era una nave de madera.,Era una nave católica.,nave,False,0.1223950982093811,4,8,7,1,109850880
Era una nave de madera.,Era una nave sagrada.,nave,False,0.10256928205490112,4,8,7,1,109850880
Era una nave marítima.,Era una nave católica.,nave,False,0.1474190354347229,4,7,7,0,109850880
Era una nave marítima.,Era una nave sagrada.,nave,False,0.15119749307632446,4,7,7,0,109850880
Era una nave católica.,Era una nave sagrada.,nave,True,0.10601550340652466,4,7,7,0,109850880
Era una nota desafinada.,Era una nota aguda.,nota,True,0.06202775239944458,4,9,7,2,109850880
Era una nota desafinada.,Era una nota musical.,nota,True,0.08871704339981079,4,9,7,2,109850880
Era una nota desafinada.,Era una nota académica.,nota,False,0.17140227556228638,4,9,7,2,109850880
Era una nota desafinada.,Era una nota decepcionante.,nota,False,0.1155899167060852,4,9,8,1,109850880
Era una nota desafinada.,Era una nota satisfactoria.,nota,False,0.13288116455078125,4,9,7,2,109850880
Era una nota aguda.,Era una nota musical.,nota,True,0.10965520143508911,4,7,7,0,109850880
Era una nota aguda.,Era una nota académica.,nota,False,0.1809876561164856,4,7,7,0,109850880
Era una nota aguda.,Era una nota decepcionante.,nota,False,0.14969158172607422,4,7,8,1,109850880
Era una nota aguda.,Era una nota satisfactoria.,nota,False,0.14372247457504272,4,7,7,0,109850880
Era una nota musical.,Era una nota académica.,nota,False,0.17887276411056519,4,7,7,0,109850880
Era una nota musical.,Era una nota decepcionante.,nota,False,0.18302017450332642,4,7,8,1,109850880
Era una nota musical.,Era una nota satisfactoria.,nota,False,0.1872979998588562,4,7,7,0,109850880
Era una nota académica.,Era una nota decepcionante.,nota,True,0.1081957221031189,4,7,8,1,109850880
Era una nota académica.,Era una nota satisfactoria.,nota,True,0.11365848779678345,4,7,7,0,109850880
Era una nota decepcionante.,Era una nota satisfactoria.,nota,True,0.058773159980773926,4,8,7,1,109850880
Se trataba de una ola marítima.,Se trataba de una ola navegable.,ola,True,0.04664015769958496,4,9,10,1,109850880
Se trataba de una ola marítima.,Se trataba de una ola migratoria.,ola,False,0.11881327629089355,4,9,10,1,109850880
Se trataba de una ola marítima.,Se trataba de una ola criminal.,ola,False,0.1811767816543579,4,9,9,0,109850880
Se trataba de una ola navegable.,Se trataba de una ola migratoria.,ola,False,0.14467954635620117,4,10,10,0,109850880
Se trataba de una ola navegable.,Se trataba de una ola criminal.,ola,False,0.19366592168807983,4,10,9,1,109850880
Se trataba de una ola migratoria.,Se trataba de una ola criminal.,ola,True,0.12556177377700806,4,10,9,1,109850880
Es una orden jurídica.,Es una orden ejecutiva.,orden,True,0.15586304664611816,4,7,7,0,109850880
Es una orden jurídica.,Es una orden religiosa.,orden,False,0.19330334663391113,4,7,7,0,109850880
Es una orden jurídica.,Es una orden católica.,orden,False,0.17138218879699707,4,7,7,0,109850880
Es una orden ejecutiva.,Es una orden religiosa.,orden,False,0.2851507067680359,4,7,7,0,109850880
Es una orden ejecutiva.,Es una orden católica.,orden,False,0.25528252124786377,4,7,7,0,109850880
Es una orden religiosa.,Es una orden católica.,orden,True,0.05893504619598389,4,7,7,0,109850880
Estaba en la palma frondosa.,Estaba en la palma de coco.,palma,True,0.12733638286590576,4,9,9,0,109850880
Estaba en la palma frondosa.,Estaba en la palma derecha.,palma,False,0.1983640193939209,4,9,8,1,109850880
Estaba en la palma frondosa.,Estaba en la palma izquierda.,palma,False,0.18306243419647217,4,9,8,1,109850880
Estaba en la palma de coco.,Estaba en la palma derecha.,palma,False,0.19784140586853027,4,9,8,1,109850880
Estaba en la palma de coco.,Estaba en la palma izquierda.,palma,False,0.19191402196884155,4,9,8,1,109850880
Estaba en la palma derecha.,Estaba en la palma izquierda.,palma,True,0.0062628984451293945,4,8,8,0,109850880
Era una papa majada.,Era una papa caliente.,papa,True,0.06017535924911499,4,8,7,1,109850880
Era una papa majada.,Era una papa podrida.,papa,True,0.06622934341430664,4,8,8,0,109850880
Era una papa majada.,Era un papa jesuita.,papa,False,0.27177661657333374,4,8,8,0,109850880
Era una papa majada.,Era un papa comprensivo.,papa,False,0.17729085683822632,4,8,8,0,109850880
Era una papa majada.,Era un papa conservador.,papa,False,0.18798750638961792,4,8,7,1,109850880
Era una papa caliente.,Era una papa podrida.,papa,True,0.053405702114105225,4,7,8,1,109850880
Era una papa caliente.,Era un papa jesuita.,papa,False,0.2920817732810974,4,7,8,1,109850880
Era una papa caliente.,Era un papa comprensivo.,papa,False,0.18235230445861816,4,7,8,1,109850880
Era una papa caliente.,Era un papa conservador.,papa,False,0.19586557149887085,4,7,7,0,109850880
Era una papa podrida.,Era un papa jesuita.,papa,False,0.2952743172645569,4,8,8,0,109850880
Era una papa podrida.,Era un papa comprensivo.,papa,False,0.17767858505249023,4,8,8,0,109850880
Era una papa podrida.,Era un papa conservador.,papa,False,0.19705837965011597,4,8,7,1,109850880
Era un papa jesuita.,Era un papa comprensivo.,papa,True,0.09250324964523315,4,8,8,0,109850880
Era un papa jesuita.,Era un papa conservador.,papa,True,0.08359652757644653,4,8,7,1,109850880
Era un papa comprensivo.,Era un papa conservador.,papa,True,0.042624592781066895,4,8,7,1,109850880
Era un papel amplio.,Era un papel cuadriculado.,papel,True,0.09943044185638428,4,7,10,3,109850880
Era un papel amplio.,Era un papel principal.,papel,False,0.10287338495254517,4,7,7,0,109850880
Era un papel amplio.,Era un papel secundario.,papel,False,0.11747783422470093,4,7,7,0,109850880
Era un papel cuadriculado.,Era un papel principal.,papel,False,0.17879396677017212,4,10,7,3,109850880
Era un papel cuadriculado.,Era un papel secundario.,papel,False,0.15730679035186768,4,10,7,3,109850880
Era un papel principal.,Era un papel secundario.,papel,True,0.03821355104446411,4,7,7,0,109850880
Visitó el parque de diversiones.,Visitó el parque de atracciones.,parque,True,0.07033294439315796,4,11,10,1,109850880
Visitó el parque de diversiones.,Visitó el parque estatal.,parque,False,0.2531101703643799,4,11,9,2,109850880
Visitó el parque de diversiones.,Visitó el parque forestal.,parque,False,0.23554068803787231,4,11,9,2,109850880
Visitó el parque de atracciones.,Visitó el parque estatal.,parque,False,0.23223036527633667,4,10,9,1,109850880
Visitó el parque de atracciones.,Visitó el parque forestal.,parque,False,0.22645926475524902,4,10,9,1,109850880
Visitó el parque estatal.,Visitó el parque forestal.,parque,True,0.1178901195526123,4,9,9,0,109850880
Le gustó la pasta italiana.,Le gustó la pasta caliente.,pasta,True,0.11643403768539429,4,8,8,0,109850880
Le gustó la pasta italiana.,Le gustó la pasta dental.,pasta,False,0.23558026552200317,4,8,8,0,109850880
Le gustó la pasta italiana.,Le gustó la pasta blanqueadora.,pasta,False,0.15249639749526978,4,8,9,1,109850880
Le gustó la pasta caliente.,Le gustó la pasta dental.,pasta,False,0.1497543454170227,4,8,8,0,109850880
Le gustó la pasta caliente.,Le gustó la pasta blanqueadora.,pasta,False,0.08468449115753174,4,8,9,1,109850880
Le gustó la pasta dental.,Le gustó la pasta blanqueadora.,pasta,True,0.12155282497406006,4,8,9,1,109850880
Era un pastor evangélico.,Era un pastor eclesiástico.,pastor,True,0.07790881395339966,4,9,8,1,109850880
Era un pastor evangélico.,Era un pastor montuno.,pastor,False,0.06132209300994873,4,9,9,0,109850880
Era un pastor evangélico.,Era un pastor de ovejas.,pastor,False,0.15403735637664795,4,9,8,1,109850880
Era un pastor eclesiástico.,Era un pastor montuno.,pastor,False,0.06734609603881836,4,8,9,1,109850880
Era un pastor eclesiástico.,Era un pastor de ovejas.,pastor,False,0.17567956447601318,4,8,8,0,109850880
Era un pastor montuno.,Era un pastor de ovejas.,pastor,True,0.09733831882476807,4,9,8,1,109850880
Ella vio la pata de la mesa.,Ella vio la pata de hierro.,pata,True,0.07304567098617554,4,10,9,1,109850880
Ella vio la pata de la mesa.,Ella vio la pata de la gata.,pata,False,0.062046825885772705,4,10,11,1,109850880
Ella vio la pata de la mesa.,Ella vio la pata peluda.,pata,False,0.09207016229629517,4,10,9,1,109850880
Ella vio la pata de hierro.,Ella vio la pata de la gata.,pata,False,0.06208842992782593,4,9,11,2,109850880
Ella vio la pata de hierro.,Ella vio la pata peluda.,pata,False,0.08374440670013428,4,9,9,0,109850880
Ella vio la pata de la gata.,Ella vio la pata peluda.,pata,True,0.07927894592285156,4,11,9,2,109850880
Era un patrón orgulloso.,Era un patrón exigente.,patrón,True,0.07504242658615112,4,7,8,1,109850880
Era un patrón orgulloso.,Era un patrón geométrico.,patrón,False,0.1987323760986328,4,7,8,1,109850880
Era un patrón orgulloso.,Era un patrón complicado.,patrón,False,0.15262705087661743,4,7,7,0,109850880
Era un patrón exigente.,Era un patrón geométrico.,patrón,False,0.16063284873962402,4,8,8,0,109850880
Era un patrón exigente.,Era un patrón complicado.,patrón,False,0.10873603820800781,4,8,7,1,109850880
Era un patrón geométrico.,Era un patrón complicado.,patrón,True,0.0973164439201355,4,8,7,1,109850880
Se trataba de un perfil psicológico.,Se trataba de un perfil perturbador.,perfil,True,0.07539153099060059,4,9,10,1,109850880
Se trataba de un perfil psicológico.,Se trataba de un perfil fotogénico.,perfil,False,0.165882408618927,4,9,11,2,109850880
Se trataba de un perfil psicológico.,Se trataba de un perfil elegante.,perfil,False,0.17154765129089355,4,9,9,0,109850880
Se trataba de un perfil perturbador.,Se trataba de un perfil fotogénico.,perfil,False,0.1664382815361023,4,10,11,1,109850880
Se trataba de un perfil perturbador.,Se trataba de un perfil elegante.,perfil,False,0.1499882936477661,4,10,9,1,109850880
Se trataba de un perfil fotogénico.,Se trataba de un perfil elegante.,perfil,True,0.15914130210876465,4,11,9,2,109850880
Se trataba de un periódico local.,Se trataba de un periódico global.,periódico,True,0.046566128730773926,4,9,9,0,109850880
Se trataba de un periódico local.,Se trataba de un periódico estrujado.,periódico,False,0.08125650882720947,4,9,10,1,109850880
Se trataba de un periódico local.,Se trataba de un periódico plegado.,periódico,False,0.10536521673202515,4,9,10,1,109850880
Se trataba de un periódico global.,Se trataba de un periódico estrujado.,periódico,False,0.119296133518219,4,9,10,1,109850880
Se trataba de un periódico global.,Se trataba de un periódico plegado.,periódico,False,0.14117425680160522,4,9,10,1,109850880
Se trataba de un periódico estrujado.,Se trataba de un periódico plegado.,periódico,True,0.02584254741668701,4,10,10,0,109850880
Dibujó el pico montuno.,Dibujó el pico alpino.,pico,True,0.10084611177444458,4,11,10,1,109850880
Dibujó el pico montuno.,Dibujó el pico del ave.,pico,False,0.1374291181564331,4,11,10,1,109850880
Dibujó el pico montuno.,Dibujó el pico amarillo.,pico,False,0.07573235034942627,4,11,9,2,109850880
Dibujó el pico alpino.,Dibujó el pico del ave.,pico,False,0.1763036847114563,4,10,10,0,109850880
Dibujó el pico alpino.,Dibujó el pico amarillo.,pico,False,0.14889681339263916,4,10,9,1,109850880
Dibujó el pico del ave.,Dibujó el pico amarillo.,pico,True,0.12281745672225952,4,10,9,1,109850880
Le gustó la pieza musical.,Le gustó la pieza flamenca.,pieza,True,0.13610506057739258,4,8,10,2,109850880
Le gustó la pieza musical.,Le gustó la pieza alterada.,pieza,False,0.18435746431350708,4,8,9,1,109850880
Le gustó la pieza musical.,Le gustó la pieza añadida.,pieza,False,0.17338240146636963,4,8,9,1,109850880
Le gustó la pieza musical.,Le gustó la pieza abstracta.,pieza,False,0.1368125081062317,4,8,9,1,109850880
Le gustó la pieza musical.,Le gustó la pieza contemporánea.,pieza,False,0.11195683479309082,4,8,8,0,109850880
Le gustó la pieza flamenca.,Le gustó la pieza alterada.,pieza,False,0.08959615230560303,4,10,9,1,109850880
Le gustó la pieza flamenca.,Le gustó la pieza añadida.,pieza,False,0.0728309154510498,4,10,9,1,109850880
Le gustó la pieza flamenca.,Le gustó la pieza abstracta.,pieza,False,0.07708722352981567,4,10,9,1,109850880
Le gustó la pieza flamenca.,Le gustó la pieza contemporánea.,pieza,False,0.08330881595611572,4,10,8,2,109850880
Le gustó la pieza alterada.,Le gustó la pieza añadida.,pieza,True,0.04933232069015503,4,9,9,0,109850880
Le gustó la pieza alterada.,Le gustó la pieza abstracta.,pieza,False,0.09052973985671997,4,9,9,0,109850880
Le gustó la pieza alterada.,Le gustó la pieza contemporánea.,pieza,False,0.131879985332489,4,9,8,1,109850880
Le gustó la pieza añadida.,Le gustó la pieza abstracta.,pieza,False,0.08775699138641357,4,9,9,0,109850880
Le gustó la pieza añadida.,Le gustó la pieza contemporánea.,pieza,False,0.09774571657180786,4,9,8,1,109850880
Le gustó la pieza abstracta.,Le gustó la pieza contemporánea.,pieza,True,0.07031792402267456,4,9,8,1,109850880
Era una pista de baile.,Era una pista resbalosa.,pista,True,0.23014533519744873,4,8,8,0,109850880
Era una pista de baile.,Era una pista clave.,pista,False,0.3148951530456543,4,8,7,1,109850880
Era una pista de baile.,Era una pista falsa.,pista,False,0.3544866442680359,4,8,7,1,109850880
Era una pista resbalosa.,Era una pista clave.,pista,False,0.11122661828994751,4,8,7,1,109850880
Era una pista resbalosa.,Era una pista falsa.,pista,False,0.1447681188583374,4,8,7,1,109850880
Era una pista clave.,Era una pista falsa.,pista,True,0.05301433801651001,4,7,7,0,109850880
Estaba en la planta tropical.,Estaba en la planta venenosa.,planta,True,0.15146297216415405,4,8,9,1,109850880
Estaba en la planta tropical.,Estaba en la planta baja.,planta,False,0.40626347064971924,4,8,8,0,109850880
Estaba en la planta tropical.,Estaba en la planta superior.,planta,False,0.355312705039978,4,8,8,0,109850880
Estaba en la planta tropical.,Estaba en la planta del pie.,planta,False,0.2787104845046997,4,8,9,1,109850880
Estaba en la planta tropical.,Estaba en la planta izquierda.,planta,False,0.38780689239501953,4,8,8,0,109850880
Estaba en la planta venenosa.,Estaba en la planta baja.,planta,False,0.4360201954841614,4,9,8,1,109850880
